,ts,record_id,user_authority,user,partial,base_asset_value,base_asset_value_closed,liquidation_fee,fee_to_liquidator,fee_to_insurance_fund,liquidator,total_collateral,collateral,unrealized_pnl,margin_ratio
2022-01-08 17:47:02.035883,2022-01-08 12:38:40-05:00,2736,FuoFPNTdYVDkSHaBac6UC1aNJXafSNTvFJuBCdrgQQrH,ApBS1Fx83tcECMzDV6wEzEzEdg4e2hgj3djtjRUoSKK5,True,2121039613,530259903,3311981,1655990,1655991,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,132479262,748698003,-616218741,624
2022-01-08 17:47:02.035883,2022-01-08 12:38:48-05:00,2737,7YkgzZSgiNgRpWbreoG88UHQPCqDDwwo3XvHuj2xC3Q7,5vFivT8iffaeJgVMHaXsh7RNJhWPD9VSeecBxcezVdkq,True,1473429300,368357325,2270191,1135095,1135096,3pStmNaV47N2sqUtHJHLAtCKiN9JZ6jzNY9h94ng8G1D,90807656,350578356,-259770700,616
2022-01-08 17:47:02.035883,2022-01-08 12:38:48-05:00,2738,5vzh7WqULESYt69G7cERe6m6CUBFTghs6PsmfwUazeDL,B7wXVicmbid4cYuQJQSx7m8QrVxn7oWMZHHRdCsF15kT,True,4119056225,1029764056,6334764,3167382,3167382,DddJ7EWCmYEEZETCBNgAUSg81Ls6fZtiAaY5ekJ5sXx1,253390570,978844345,-725453775,615
2022-01-08 17:47:02.035883,2022-01-08 12:38:48-05:00,2739,9GZvAP3pWvG1R2iX6gGh1Y98uQfWNzx7A4JR8wh2pMB6,EbP9gS23sGYk2TfSy3So3KGtqJQs16zWfbsEoGUkyo5D,True,1249548662,312387165,1931441,965720,965721,4BnQKPLuE3DMTtxp8MjUBytgnhvxqq3ZTqZHTVZo4JJh,77257652,297248990,-219991338,618
2022-01-08 17:47:02.035883,2022-01-08 12:38:48-05:00,2740,G9JU2qGFe91CYZcUqdor4VEZJS5Qap8ieaiKebtQmhA6,Ej7hesFJfAJeiGtEPnmRKiETTPptxDRNjSiKaAAbfFh5,True,1287580732,321895183,1967965,983982,983983,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,78718605,306517873,-227799268,611
2022-01-08 17:47:02.035883,2022-01-08 12:38:58-05:00,2741,9jeqT7xKb8hr5VRuQEFxnf93Y3zHsvmYDHz64nyE7Wte,9NqYMu528mFG2M7RYL1NuEvR9aiNAW13WwXDKuprQa7h,True,88501921,22125479,138125,69062,69063,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,5525017,41068296,-35543279,624
2022-01-08 17:47:02.035883,2022-01-08 12:38:58-05:00,2742,7M96qouCsH6each8J6PbcCaciyWmC7fgSASimc2NdGVD,5FBFPgjq699BCLRb1Ec9ksU5CtxHvtdrwjDh4D3R8pDY,True,1356955557,339238889,2111048,1055524,1055524,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,84441959,322666402,-238224443,622
2022-01-08 17:47:02.035883,2022-01-08 12:38:58-05:00,2743,HbgbyziAskLHFgBBKwpjDQLESabiAtcJHqtHi6KXozrJ,6nZzZCdFAo4J5nWPzkid1JtgtTe1xE8xttxQy1hrzEWM,True,1172080689,293020172,1816369,908184,908185,DddJ7EWCmYEEZETCBNgAUSg81Ls6fZtiAaY5ekJ5sXx1,72654778,278954089,-206299311,619
2022-01-08 17:47:02.035883,2022-01-08 12:38:58-05:00,2744,Dv1BABsN7amhjmGBpMQsnMkRLx7MuCVwsnuyTQeZ6uum,BCjscxVo1h16teND6KKiAUy1ftNGTMy1vEEEyAW4ttVG,True,15437393,3859348,23979,11989,11990,DddJ7EWCmYEEZETCBNgAUSg81Ls6fZtiAaY5ekJ5sXx1,959181,3671788,-2712607,621
2022-01-08 17:47:02.035883,2022-01-08 12:39:07-05:00,2745,661MsJKGwSvjunXGBBckSi1F2dpuJCn3T5FPKcyLzqAv,G2Hyuva8oKaV3PPMp4EPmanfbW8r55bTnQYAs7PXdmti,True,1593873033,398468258,2488868,1244434,1244434,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,99554720,378911687,-279356967,624
2022-01-08 17:47:02.035883,2022-01-08 12:39:11-05:00,2746,AVJuLzRoU8fs1DYguypkgjAHw2qozpXZehvhmn24p7MJ,BewpttKJGCFzhe8HaBSgmoH9WrqXuafdb8zW8NTfsYV9,True,1483866444,370966611,2320186,1160093,1160093,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,92807442,352730998,-259923556,625
2022-01-08 17:47:02.035883,2022-01-08 12:39:23-05:00,2747,AqEgQKT6MqEvmUTX144W3jfGh4jx8kvsnQojtC7aKg8s,H4UiVvRhub2jVEtgHe5VP43wyqiLGS3ZsSHWSdcmCRr7,True,1493647858,373411964,2336026,1168013,1168013,4BnQKPLuE3DMTtxp8MjUBytgnhvxqq3ZTqZHTVZo4JJh,93441045,355053187,-261612142,625
2022-01-08 17:47:02.035883,2022-01-08 12:39:25-05:00,2748,4uygLJDk9DFCifJ56YwMrEsvd3oQNq8tYSLnMCyWorS6,GimL4uKGvg3FFmFQSWzAcjstv3Vmk5NMgDGMKTuXYVpB,True,1239485180,309871295,1904343,952171,952172,DddJ7EWCmYEEZETCBNgAUSg81Ls6fZtiAaY5ekJ5sXx1,76173742,451514435,-375340693,614
2022-01-08 17:47:02.035883,2022-01-08 12:39:25-05:00,2749,399591e8XgY52yCMorCQ2WL6dQZTC485ZooHtmGuirhZ,JCiXAooFmKmEPQ2S7C8iSk6CLcTyrPEe1SsPSLyUGySe,True,2558314,639578,3931,1965,1966,DddJ7EWCmYEEZETCBNgAUSg81Ls6fZtiAaY5ekJ5sXx1,157276,1336146,-1178870,614
2022-01-08 17:47:02.035883,2022-01-08 12:39:25-05:00,2750,D9VKhnfLLCrntDGFYSfoxFaY76VnHmYZ1ZbyFXdKdibz,2hRCRH2pMDyQGYcXHa8Y6BZo6FbcGZf5VJC1v8Bp6tGa,True,219803656,54950914,338545,169272,169273,DddJ7EWCmYEEZETCBNgAUSg81Ls6fZtiAaY5ekJ5sXx1,13541819,72977767,-59435948,616
2022-01-08 17:47:02.035883,2022-01-08 12:39:27-05:00,2751,FhAt6pZW3k8StP9VLeWUfidpXfRLoKWdV7Wgxdh9cRy9,Guk93pTo3KcG8konHjJ52oi9rgexmmKhPQAkxZS1BtCG,True,418835128,104708780,653379,326689,326690,HfEnetJ7uBSmZWCjBNxdvv9HEC5nsW4wDV7wu6WnhWan,26135196,169669614,-143534418,623
2022-01-08 17:47:02.035883,2022-01-08 12:39:32-05:00,2752,FnAT8HKGgisYfeAbxKU2gSbCp8KbZHULRpaJX1NVijHy,2u637Crc2QzfSJmCnRNqeib3aZQVn4NGncpgM3Ph6jvm,True,81969703,20492425,127184,63592,63592,4BnQKPLuE3DMTtxp8MjUBytgnhvxqq3ZTqZHTVZo4JJh,5087377,23614648,-18527271,620
2022-01-08 17:47:02.035883,2022-01-08 12:39:32-05:00,2753,8kJu5aqVSmW8FSZR9h6F75ftn9V2U9uMLBEKeqRaC855,FhVHByujkvwwtjTVpZ4mqSUqoMoBgeLUc5H7rbz3FgAt,True,211225778,52806444,325800,162900,162900,4BnQKPLuE3DMTtxp8MjUBytgnhvxqq3ZTqZHTVZo4JJh,13032010,110342402,-97310392,616
2022-01-08 17:47:02.035883,2022-01-08 12:39:34-05:00,2754,A4tDE948CPFPh1UwHb8sXryfKktbxZ8BCkqXgA5DJHA8,3zXeKMrsEpCe5fQumLNzCgpxcG1kLJFEAtJuqxLsC6ZG,True,207054476,51763619,318388,159194,159194,4BnQKPLuE3DMTtxp8MjUBytgnhvxqq3ZTqZHTVZo4JJh,12735539,81133352,-68397813,615
2022-01-08 17:47:02.035883,2022-01-08 12:39:54-05:00,2755,9RtNbEZ4ZR8T1HFF4cujPVy2kejVBKFo3CPQi8psSa1q,7zwaGb71jKc9y2HKCKy5q2XV2YUphkyU1hkDaab1GBas,True,161299558,40324889,252240,126120,126120,DddJ7EWCmYEEZETCBNgAUSg81Ls6fZtiAaY5ekJ5sXx1,10089628,40031302,-29941674,625
2022-01-08 17:47:02.035883,2022-01-08 12:40:51-05:00,2756,2mfcg17QocKKvDcqDH88TwxHRiS8dAQiJAGoAh1brns9,8aQLELBgaA9eXsxSciMjxWv8B1hpbUPfLwqVjEnasZbe,True,287473172,71868293,447368,223684,223684,4BnQKPLuE3DMTtxp8MjUBytgnhvxqq3ZTqZHTVZo4JJh,17894728,67889562,-49994834,622
2022-01-08 17:47:02.035883,2022-01-08 12:42:14-05:00,2757,FsMiJiJZibohKoV5QRisWCjzuFd86xSxFb4m73AQmu93,7p3TSKBaG9SV2YNDnhutQKacPKpTTmgsEfzmK51t6sYb,True,498971368,124742842,779219,389609,389610,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,31168794,143944416,-112775622,624
2022-01-08 17:47:02.035883,2022-01-08 12:42:27-05:00,2758,AUH6YGBV8tDVX1E1WTo92Mubfx1DGsqfGeyUBqxo4fSr,33QZgMwmW32WuvmxD8XNbmF9ea88bLe3YTtNwHV73Wwu,True,499339632,124834908,780317,390158,390159,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,31212699,147826834,-116614135,625
2022-01-08 17:47:02.035883,2022-01-08 12:42:29-05:00,2759,9KD2AifD5wFD4QkHYuawXbJgLWHrfj2QPF3fT8jhGVA5,Ga9gAqmkuHbqrr31sUFPqa1xa5WNxLWJWGPUaMxQqLdj,True,2322191,580547,3527,1763,1764,DddJ7EWCmYEEZETCBNgAUSg81Ls6fZtiAaY5ekJ5sXx1,141089,1234737,-1093648,607
2022-01-08 17:47:02.035883,2022-01-08 12:42:29-05:00,2760,8sneA6wAg6geVDJ1g7YWg4R1PfjuRVzeHp1nUBJinhZa,14i1uWtmcTjrdbg3DSr9vzd5NBnxqsn1A4QdgFBZqeYM,True,278756,69687,435,217,218,4BnQKPLuE3DMTtxp8MjUBytgnhvxqq3ZTqZHTVZo4JJh,17424,108613,-91189,625
2022-01-08 17:47:02.035883,2022-01-08 12:42:30-05:00,2761,3VdSA9CED9f5swRwHX2U15U7J6Muaq8VPnCNy9CaGDHe,2YYstfnfdYic5NWmEbcUEHpccNUVd1EhuCkExvMsoMk8,True,11963542,2990885,18421,9210,9211,DddJ7EWCmYEEZETCBNgAUSg81Ls6fZtiAaY5ekJ5sXx1,736850,6281762,-5544912,615
2022-01-08 17:47:02.035883,2022-01-08 12:42:31-05:00,2762,6VJcr3VAEcEZaHEpt48QL8QxHKABufVp8n2JSEVTLh9U,8naR6kiySKj3vai9dCetdgCnCHgf2oyLjGqKTJ3Lz64Y,True,2778495107,694623776,4269812,2134906,2134906,DddJ7EWCmYEEZETCBNgAUSg81Ls6fZtiAaY5ekJ5sXx1,170792500,1090739228,-919946728,614
2022-01-08 17:47:02.035883,2022-01-08 12:42:36-05:00,2763,A36aouot1oFLUtswuBUM4EVcis9chKaSJu53MRoPDjab,33U9gpq1RRFMGWDrWa3ezXXkwgBewdAS6QGgGVPtGvqb,True,642487060,160621765,987762,493881,493881,DddJ7EWCmYEEZETCBNgAUSg81Ls6fZtiAaY5ekJ5sXx1,39510502,184597288,-145086786,614
2022-01-08 17:53:16.525005,2022-01-08 12:49:09-05:00,2764,CCP5P6U4xBjea3snWgwBb5rtaounEAsNHpWzTUeNtVf9,GE2Bxc837ybP7sNR487U4bVbx68qyX2HtwPBLfEd4BDj,True,715817360,178954340,1101068,550534,550534,HfEnetJ7uBSmZWCjBNxdvv9HEC5nsW4wDV7wu6WnhWan,44042747,191182607,-147139860,615
2022-01-08 17:53:16.525005,2022-01-08 12:49:14-05:00,2765,GXfjQr2ihTfLRys1DMetVGocd1sU97KdoCJ6x4HxdW1U,9GHvjJJXjbVz5D3RBfP3njcdRRXnFsXZ68jFa2LiGwsy,True,182262307,45565576,274803,137401,137402,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,10992126,81071814,-70079688,603
2022-01-08 17:53:16.525005,2022-01-08 12:49:14-05:00,2766,BHpLpoGQ27T6Q4CT8H4dzqS8KF8Vj5rqmqfcodoBzpgR,Akn3tG2hQBfBVtNYCeXchfzfcsyCuSpkGpFoMLEKwcBF,True,11525997,2881499,17413,8706,8707,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,696554,5409054,-4712500,604
2022-01-08 17:53:16.525005,2022-01-08 12:49:15-05:00,2767,E5biUzKn2s5frKseCmfWriWjrYMGVtmLrhR9nYhAkVvR,BDHzqefisuGoMGcpML8t6KAC7rcErvhLcfV8KQC7oHAH,True,45088883,11272220,70478,35239,35239,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,2819132,14644294,-11825162,625
2022-01-08 17:53:16.525005,2022-01-08 12:49:44-05:00,2768,5kwvkEtRFFD84j4ntVgxkacadgJaFvQ9JLhJqzLR7Y3G,GpMMkTv9T7y8DTiizuoJUsWvnSk3GSxADjRMGyYpryxm,True,56066786,14016696,87097,43548,43549,DddJ7EWCmYEEZETCBNgAUSg81Ls6fZtiAaY5ekJ5sXx1,3483914,15393616,-11909702,621
2022-01-08 17:53:16.525005,2022-01-08 12:50:49-05:00,2769,46TNhGwBVzedW8xSb9UY94HNeSom9iGiZzAjrKHiRM2G,7JVTiqNYeKHbyzRkKtvSEpqLPKykZso8cGUr3sX1j7QF,True,74948591,18737147,116717,58358,58359,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,4668693,27253516,-22584823,622
2022-01-08 17:53:16.525005,2022-01-08 12:51:07-05:00,2770,BJaaH1SK1pF2kZQzmYpLFfDtm52CR9a5rd39RAPtLe8q,HUsT5FVxaisdnCvG1BQxX6zffjfL2Rwx5mMo5y8SDV7e,True,93258635,23314658,145509,72754,72755,DddJ7EWCmYEEZETCBNgAUSg81Ls6fZtiAaY5ekJ5sXx1,5820374,23219179,-17398805,624
2022-01-08 17:53:16.525005,2022-01-08 12:51:27-05:00,2771,8trkirSQNdMmAcJdeswxs5cPjH8dD6U4eJtWiAdMsrDB,HaSzpQ45x2MipfN17U6jGBxX8tXboomVDhXNSrnEfLDr,True,7918694,1979673,12348,6174,6174,HfEnetJ7uBSmZWCjBNxdvv9HEC5nsW4wDV7wu6WnhWan,493958,2934845,-2440887,623
2022-01-08 17:59:54.450887,2022-01-08 12:53:34-05:00,2772,5Rxuqgs4CaSKbfDXqBMFXkLTQ9dxrUjThXzoy3ouYVtK,BgvbKru66ebrGUcFFymGTmsaQv6GgcGMybiWaXqzBtwX,True,368906,92226,569,284,285,4BnQKPLuE3DMTtxp8MjUBytgnhvxqq3ZTqZHTVZo4JJh,22790,205286,-182496,617
2022-01-08 17:59:54.450887,2022-01-08 12:53:44-05:00,2773,HdfQweV1KuYSpWdycZbpGrUc8yMcY3ZczLn1agKXMJaf,G1Ae1PZHkANkwFnhUKS1tvdFEv8dAFeojBkezh6rUNMh,True,12816016,3204004,20050,10025,10025,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,802029,5523310,-4721281,625
2022-01-08 17:59:54.450887,2022-01-08 12:53:45-05:00,2774,2jDRvE3pQNjWy1NRFa4tzB3KmU5UkbUCHw8sQRFujo66,C4zNi2szDrEEh4coTF3WRUghfP4ZwAVVSYTLWfkejQRu,True,1146500123,286625030,1781163,890581,890582,DddJ7EWCmYEEZETCBNgAUSg81Ls6fZtiAaY5ekJ5sXx1,71246550,364128484,-292881934,621
2022-01-08 17:59:54.450887,2022-01-08 12:53:45-05:00,2775,HwosLQgDY1xtHQRQ4hzroPQHFWssPzTj5vRkP37FcviB,HKTNEYNXrephNkH7apbobK4mcQXcNayQA4W1NgM6sLr8,True,80577935,20144483,125850,62925,62925,4BnQKPLuE3DMTtxp8MjUBytgnhvxqq3ZTqZHTVZo4JJh,5034030,22751002,-17716972,624
2022-01-08 17:59:54.450887,2022-01-08 12:53:46-05:00,2776,3ogBPSRcKfmwzgumVDHBkXLi1eCsEFG2xzSJgD4LQDNy,7TXyqWgJqfe71MSWFA2n7ufZbUdzf7JJoWej8FNNtMXo,True,37409747,9352436,58324,29162,29162,DddJ7EWCmYEEZETCBNgAUSg81Ls6fZtiAaY5ekJ5sXx1,2332992,12904953,-10571961,623
2022-01-08 17:59:54.450887,2022-01-08 12:53:51-05:00,2777,A1j2G5FZRyWSjFt6dK87WHhLkQrPUVqHaM3KhSzhAKDT,2fMiHLYm4pL3YCd8aveTR4mT9uVxztQeMwb5eRZb4wUW,True,1242564,310641,1944,972,972,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,77774,522542,-444768,625
2022-01-08 17:59:54.450887,2022-01-08 12:53:51-05:00,2778,5BJnMHFSiQjHRGFJDW1jnqCfkHHYWnQzmmccy9eA4jNj,9517JGYsPmvgPUM9pFRD2vipHmdgE578F7jA7Qq6jorm,True,928892741,232223185,1449225,724612,724613,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,57969011,350995201,-293026190,624
2022-01-08 17:59:54.450887,2022-01-08 12:54:20-05:00,2779,GXSysysoV8Z4xBrQsaKUsSrpoWeTTUsbFmgfZDaQu4ZM,6FJyraiLgG3tb9B7pi4YFsJNtRVBNaghnm1ajzneVv7b,True,1148939345,287234836,1759807,879903,879904,4BnQKPLuE3DMTtxp8MjUBytgnhvxqq3ZTqZHTVZo4JJh,70392318,333293730,-262901412,612
2022-01-08 17:59:54.450887,2022-01-08 12:54:27-05:00,2780,DRVtEzZs9u9ysrcANZLEjrvbuuGqYn77v2h4cDFKuNUx,Fv9qiMZhuSBL2cs9AWUYbDLQjB46W2ZwrhxaNXtPLDpC,True,31682500,7920625,49356,24678,24678,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,1974273,8072301,-6098028,623
2022-01-08 17:59:54.450887,2022-01-08 12:54:28-05:00,2781,8xvLGVeDmhVYQhN2ZpWkVG9jCrukRsNQ4926a4TMiZqa,9ciBySSjvADwp47WkETiFWZKVTFL8Hf1XvK7aSxhcgQS,True,44225723,11056430,69186,34593,34593,4BnQKPLuE3DMTtxp8MjUBytgnhvxqq3ZTqZHTVZo4JJh,2767470,16800064,-14032594,625
2022-01-08 17:59:54.450887,2022-01-08 12:55:12-05:00,2782,9psSuFHBGqCvcgNMc7aTMhKMMFwBDmW7v5Wkn22KtTHj,7zi9LSfuEhXccQXSRukRRwgQUaiQVVgfsGaRYLP2JvwB,True,2035415075,508853768,3164655,1582327,1582328,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,126586218,590582108,-463995890,621
2022-01-08 17:59:54.450887,2022-01-08 12:55:23-05:00,2783,EF6H6aW1p3qcAtiLFU9rbFYfsKfD683meHXDw8hLdaZK,8vfJbpnK7SQcjpEBCzZJRW8JosNbsmTeJ2YXZCbM225c,True,122310601,30577649,190589,95294,95295,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,7623596,46593472,-38969876,623
2022-01-08 17:59:54.450887,2022-01-08 12:55:23-05:00,2784,4ytoBUwuhAL4YYSCa6AgwrpeVF4eeU8H9NfDxMPZKxPo,Pby2szzsxDrXt4gnbmmaMccXxctZALr8miRtKhGKjsD,True,6844638,1711159,10614,5307,5307,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,424593,3366490,-2941897,620
2022-01-08 17:59:54.450887,2022-01-08 12:55:36-05:00,2785,CbhrZUdan1axNDFUrX1ZuEohfNMEGrszKSkk6pppVQuw,DHEAjJNtuEePezYAv77thWabbVxxqQpfuiC6moRSrpG1,True,164069157,41017289,256513,128256,128257,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,10260537,86167140,-75906603,625
2022-01-08 17:59:54.450887,2022-01-08 12:55:36-05:00,2786,8WHDaiE6LqFFmCVMnPeLEQ99R6ft8b74UfmP9BqzjcE8,CGmoDGsdnjo3zMNrW78n2xxQr1aDPAiBYiXbyciLXYMu,True,250667460,62666864,391868,195934,195934,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,15674738,108972428,-93297690,625
2022-01-08 17:59:54.450887,2022-01-08 12:55:49-05:00,2787,36ByQojnxEckWdQTjqHfxKqCx9yjqWQsPsZyqaN72UWR,AZoirtS1fjX61agRM64tqThVinnJTh3BWgiHyNHPTgZP,True,1419588,354896,2220,1110,1110,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,88832,734575,-645743,625
2022-01-08 17:59:54.450887,2022-01-08 12:56:27-05:00,2788,4miF1JWfTjjFHkrpffjGFGVfkkWFME4smk47dEcxpH4y,c4QGrEkmzRKVDbYJe3FuQfrzqBqajt8mnaKJYF2Fy3t,True,346057200,86514300,536408,268204,268204,4BnQKPLuE3DMTtxp8MjUBytgnhvxqq3ZTqZHTVZo4JJh,21456358,89907799,-68451441,620
2022-01-08 17:59:54.450887,2022-01-08 12:56:38-05:00,2789,Br1j5Ftafei7ysu5SmqVZSoRe4uS4qCPeKSPHg55pyiE,G8fc7QvXjfkgBFvAVUgJFQS3VaF1biL9rktBExGa87Ks,True,4686792910,1171698227,7330136,3665068,3665068,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,293205453,1898623918,-1605418465,625
2022-01-08 17:59:54.450887,2022-01-08 12:57:10-05:00,2790,BWtXpiXn1bomr28mGfQFTx1Kd58CQipEnKmeweYowDEC,9jws1qkXvWAdEtBvURVEeGcGJzt4zG2gh8AJESvjKKrx,True,133891538,33472884,208447,104223,104224,DddJ7EWCmYEEZETCBNgAUSg81Ls6fZtiAaY5ekJ5sXx1,8337889,74728122,-66390233,622
2022-01-08 17:59:54.450887,2022-01-08 12:57:15-05:00,2791,D7XummfEc3NTK4qMvZegV3FrYuqc8mNgnQu3ujwemZtg,HHiRcecqzW7sGFTio7Ph6TYv3dGt64KWv4DEKgKm84fQ,True,9881802,2470450,15427,7713,7714,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,617093,4738741,-4121648,624
2022-01-08 17:59:54.450887,2022-01-08 12:57:15-05:00,2792,5vzh7WqULESYt69G7cERe6m6CUBFTghs6PsmfwUazeDL,B7wXVicmbid4cYuQJQSx7m8QrVxn7oWMZHHRdCsF15kT,True,3031393072,757848268,4728917,2364458,2364459,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,189156709,791617647,-602460938,623
2022-01-08 17:59:54.450887,2022-01-08 12:58:36-05:00,2793,5SwL5U5hhQXPW1HXFf4GuU4xkmXoAKx58pjY53NPHqWS,7zB7JvYFzEEwawJy7k7NXvBSG3UsbQte7JxgwvBNbS7U,True,244910337,61227584,381211,190605,190606,4BnQKPLuE3DMTtxp8MjUBytgnhvxqq3ZTqZHTVZo4JJh,15248460,136062823,-120814363,622
2022-01-08 17:59:54.450887,2022-01-08 12:59:14-05:00,2794,8xQ3tsWVUe75EG1HmocULJ3kh52utveoFMEPotTGrKno,i3SKW3ywrwYucX9ySEx1C4zaUKGnzLerP3V38437NyV,True,104280969,26070241,163194,81597,81597,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,6527781,45445678,-38917897,625
2022-01-08 17:59:54.450887,2022-01-08 12:59:44-05:00,2795,6cnA7PeqQgpZdA7jBg4yMzTusm8JJHRWBMup84ywJfYo,FLqcukY7RehqY6ACrwVJnGH3eRgRDe93K1jLYCQN2F3U,True,100242443,25060610,155973,77986,77987,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,6238927,56540028,-50301101,622
2022-01-08 18:19:01.018010,2022-01-08 13:00:11-05:00,2796,H1Z83zVoskNuBvYao1FjdLfETfhPpQFQUkniJfGxbaNz,EVqbBRV6Zy1tPLRevxpAykp8Mvv6tDZVTc4RmCKw4Gq1,True,1053625812,263406452,1644457,822228,822229,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,65778310,486946032,-421167722,624
2022-01-08 18:19:01.018010,2022-01-08 13:00:12-05:00,2797,BgnsCfJ54ReunUtwPJLzkW4PWnqpBDWGNYxsW5PvDrbK,KpMqEkQ9dKMgCevsEK895wHd3fCLRPSzDmJSv3tKU4u,True,25539554205,6384888551,39783628,19891814,19891814,DddJ7EWCmYEEZETCBNgAUSg81Ls6fZtiAaY5ekJ5sXx1,1591345127,8788354070,-7197008943,623
2022-01-08 18:19:01.018010,2022-01-08 13:00:13-05:00,2798,BMn3FQ6axnUt5K3esCEgoVi8GZAcPCg3YrjcwAFVvTah,HEvRK6CPti7aoTaYExEQAyr9ZyTQ6u4jg5Y2btc7ovdd,False,126557,126557,6070,303,5767,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,6070,34156,-28086,479
2022-01-08 18:19:01.018010,2022-01-08 13:00:14-05:00,2799,JDeYjCLpfnzcfxDFgHf4aBcHsajwdR14GUaKAA9euzVf,EJbvKoyMZcoCx4vWa61uMbW2vr6mUhrgEuECdteVBuZZ,True,13734193,3433548,20694,10347,10347,4BnQKPLuE3DMTtxp8MjUBytgnhvxqq3ZTqZHTVZo4JJh,827775,7575932,-6748157,602
2022-01-08 18:19:01.018010,2022-01-08 13:00:20-05:00,2800,5eMLdQ4gYA5iqvTXSNdGvctHp7s5VpyFuwtJKqx6chBc,Ckxc5K39nkBNXBTmFTM8J48R7wGqNm3vHKZu4G5baumZ,True,578011599,144502899,881002,440501,440501,DddJ7EWCmYEEZETCBNgAUSg81Ls6fZtiAaY5ekJ5sXx1,35240114,181457745,-146217631,609
2022-01-08 18:19:01.018010,2022-01-08 13:00:21-05:00,2801,Bsr6kx1B6BSEd5UnJ7Z61M49iUb3bFrDVhiEtMVtPDF2,3CFd1pUJAJPA9fobwn4Jj2mRju1CWmoop4Mh4znypNWT,True,51648451,12912112,80514,40257,40257,DddJ7EWCmYEEZETCBNgAUSg81Ls6fZtiAaY5ekJ5sXx1,3220566,17740976,-14520410,623
2022-01-08 18:19:01.018010,2022-01-08 13:00:24-05:00,2802,DmEVzPyCKnm89v481V2ic57vyikwwMja75uVZ2rjvjfp,38fPZzP4NwTtx7Qu6DLSqx9Sv8e5CQbSrr2BMvVmSy4J,True,29478105,7369526,46099,23049,23050,DddJ7EWCmYEEZETCBNgAUSg81Ls6fZtiAaY5ekJ5sXx1,1843975,16902677,-15058702,625
2022-01-08 18:19:01.018010,2022-01-08 13:00:24-05:00,2803,H3x9b27yHVdCxvtDf7mmJxkNeubcmQMwfAkLTYADPWNv,HGVCCz23rWx78vrTB2wvm2aesbLZuYFhhNuznGiSSAyA,True,5871023407,1467755851,9132565,4566282,4566283,72FwbpFGoLEazJEdpqNtPNefsadUrimUqma9wSoy4qiS,365302630,1161952398,-796649768,622
2022-01-08 18:19:01.018010,2022-01-08 13:00:24-05:00,2804,56488NdcUy6Hi6X5SLs2GFtW5pG4u5wJpH7vHdxTCx4z,tGgXjJeVr3W2m3T2NXPCqpBEd6HJKE2cRsgCyiDZQy4,True,50297911,12574477,77729,38864,38865,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,3109160,24003461,-20894301,618
2022-01-08 18:19:01.018010,2022-01-08 13:00:27-05:00,2805,8aKqLY7GXxNnGRK8Utke7o6EDGZATNDDF8Ph9Q27ppyi,7MQKkebLEzQgjWjByBMzzkn68yqtYivS4VDcraAScZR6,True,2508718,627178,3853,1926,1927,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,154157,614775,-460618,614
