,ts,record_id,user_authority,user,direction,collateral_before,cumulative_deposits_before,amount
2021-12-25 08:57:00.877452,2021-12-25 03:55:52-05:00,13096,DPc2DUv6awXwjj4kVwjrW3ggxADTVyiaYbuckrokZNE9,95ZsS2hAkEiUQV328Qrp7uqNvkxTLRzfHT3rm9xibfCf,DepositDirection.WITHDRAW(),498266652,500000000,498260000
2021-12-25 08:57:00.877452,2021-12-25 03:55:59-05:00,13097,TcEGpB5GrUP4fxDbbrQgSBSX4V6DMioehQr6UHHWvNQ,6Ku4Ldds5oL7znoyrGPtuuFDx3xEfbnzN56DsdL8oo3K,DepositDirection.WITHDRAW(),102321576,103000000,102320000
2021-12-25 09:09:10.055341,2021-12-25 03:58:22-05:00,13098,FTWvNbCp331xjZbuFjxwZaduXSMv6nNesApzydgheeWn,G5qK1r3zkAQCYWC4BQmSdNTv7tNf5B8kxbVf5cS2tW76,DepositDirection.DEPOSIT(),0,0,102000000
2021-12-25 09:09:10.055341,2021-12-25 03:58:47-05:00,13099,DsmZLe2HbtLzrXgL9rLbwpyHKcPHDJeeNLsquACBFrsB,Dq8GXoHBnMZXvtCRpwWAUovtDSyzctutLhW1ueNAyQ4T,DepositDirection.DEPOSIT(),0,0,296000000
2021-12-25 09:09:10.055341,2021-12-25 04:02:02-05:00,13100,FTWvNbCp331xjZbuFjxwZaduXSMv6nNesApzydgheeWn,G5qK1r3zkAQCYWC4BQmSdNTv7tNf5B8kxbVf5cS2tW76,DepositDirection.WITHDRAW(),100812510,102000000,100810000
2021-12-25 09:09:10.055341,2021-12-25 04:07:37-05:00,13101,5TQ15Z4K2YCEhBRsALGdzHaseuFWajnMboiLpD2TQoxm,337r5Zq7ea2KMJ15SRhAXgjCgoe4DgofVC83i55TPaWg,DepositDirection.WITHDRAW(),52513320,54000000,52510000
2021-12-25 09:09:10.055341,2021-12-25 04:08:54-05:00,13102,DEexMz2ea4FWEG7fy5ukq96kmc2EyGgwLSyAjBZ6GdZR,BFhNh5Zm71HHnuLavtmmF11BqLDNfFGbfytM7iaViabh,DepositDirection.DEPOSIT(),0,0,500000000
2021-12-25 09:27:29.955401,2021-12-25 04:11:54-05:00,13103,DEexMz2ea4FWEG7fy5ukq96kmc2EyGgwLSyAjBZ6GdZR,BFhNh5Zm71HHnuLavtmmF11BqLDNfFGbfytM7iaViabh,DepositDirection.WITHDRAW(),498423049,500000000,498420000
2021-12-25 09:27:29.955401,2021-12-25 04:13:00-05:00,13104,6Aq1F7RmqF4HoFMnkvWX6QXhcxqW2fjEhv4ToK3isb2v,6B3NNQcdjk6FAX1RYcwGLkuxe6YfBwzdwHskQQBvw5iS,DepositDirection.DEPOSIT(),0,0,101000000
2021-12-25 09:27:29.955401,2021-12-25 04:13:03-05:00,13105,7UeNPfaSKh8wTZi3oaN5v7pYcjmgjT6qg7bk32TiVhxr,HcLG3YeAUvP1TjVUrL8QtY725VQp7fZ57ra1xg5X28w7,DepositDirection.DEPOSIT(),0,0,73000000
2021-12-25 09:27:29.955401,2021-12-25 04:15:54-05:00,13106,VDnmnugTPP98yg1ehxBBkHRMhd54Ro1cKCjKT3DgwDb,3qoKgX3s4PimYiFem71oSd11aC1iivZPAjV1qsZnvevd,DepositDirection.DEPOSIT(),0,0,104000000
2021-12-25 09:27:29.955401,2021-12-25 04:18:48-05:00,13107,7TNtPcwHqf1BbgEp8gkC4wGSxUvHF6KecfqJE7ZHte7q,4khzivMdWkwhgMjiz7uRe1TFyRurjT5snkTrYdU7Ahk9,DepositDirection.DEPOSIT(),0,0,500000000
2021-12-25 09:27:29.955401,2021-12-25 04:21:19-05:00,13108,7TNtPcwHqf1BbgEp8gkC4wGSxUvHF6KecfqJE7ZHte7q,4khzivMdWkwhgMjiz7uRe1TFyRurjT5snkTrYdU7Ahk9,DepositDirection.WITHDRAW(),498550235,500000000,498550000
2021-12-25 09:27:29.955401,2021-12-25 04:23:12-05:00,13109,6aYGpMarFyybbDVoQJK8b78tHmWM4texujVwbwb86CZY,4Fy7SdP5TuvE125UyYjWAksDH81h146f3W8iDictWdKJ,DepositDirection.WITHDRAW(),45098592,50000000,45090000
2021-12-25 09:27:29.955401,2021-12-25 04:23:17-05:00,13110,2VyFcgZDH1HTEvD1XaWhwqBCMmZ1k6TmZ3fEpPcBZR9E,G1wFJETTpdoc7CfypGCzkq1jssXPfUkiuLjK2cwVZ9dJ,DepositDirection.DEPOSIT(),0,0,5000000
2021-12-25 09:27:29.955401,2021-12-25 04:24:17-05:00,13111,7nmyU1CLC7PDXwnqTPy6qFZc9Q63i2Mdcs3Ta98yYn8T,4cYHqPiN1vzqnpM6C5Qow5mZ34jfTxpL3zJWNPWfonuk,DepositDirection.DEPOSIT(),0,0,500000000
2021-12-25 09:27:29.955401,2021-12-25 04:25:40-05:00,13112,7nmyU1CLC7PDXwnqTPy6qFZc9Q63i2Mdcs3Ta98yYn8T,4cYHqPiN1vzqnpM6C5Qow5mZ34jfTxpL3zJWNPWfonuk,DepositDirection.WITHDRAW(),498318230,500000000,498310000
2021-12-25 09:27:29.955401,2021-12-25 04:26:00-05:00,13113,6Aq1F7RmqF4HoFMnkvWX6QXhcxqW2fjEhv4ToK3isb2v,6B3NNQcdjk6FAX1RYcwGLkuxe6YfBwzdwHskQQBvw5iS,DepositDirection.WITHDRAW(),100218760,101000000,100210000
2021-12-25 09:27:29.955401,2021-12-25 04:26:18-05:00,13114,7UeNPfaSKh8wTZi3oaN5v7pYcjmgjT6qg7bk32TiVhxr,HcLG3YeAUvP1TjVUrL8QtY725VQp7fZ57ra1xg5X28w7,DepositDirection.WITHDRAW(),72199582,73000000,72190000
2021-12-25 09:38:08.814588,2021-12-25 04:27:56-05:00,13115,9RL1haRPZaFs8Sjxb98tJQ6vaPfNgmpGsk9KS2NWZTmY,FwiX2qzHZp3vzH58hggMLvvYc4GkxzE6rd6mQGNQ2QjT,DepositDirection.DEPOSIT(),0,0,500000000
2021-12-25 09:38:08.814588,2021-12-25 04:29:59-05:00,13116,9RL1haRPZaFs8Sjxb98tJQ6vaPfNgmpGsk9KS2NWZTmY,FwiX2qzHZp3vzH58hggMLvvYc4GkxzE6rd6mQGNQ2QjT,DepositDirection.WITHDRAW(),498252189,500000000,498250000
2021-12-25 09:38:08.814588,2021-12-25 04:31:08-05:00,13117,cThMwKsc41P8zW6wMCK16d1h9bdniG8veLF6A6gSV7X,7XiZVnEoQZLRSm7SHaTZXGcTKzj8kAgHUZGGGspMpi28,DepositDirection.DEPOSIT(),0,0,100000000
2021-12-25 09:38:08.814588,2021-12-25 04:32:05-05:00,13118,GGLZDwtnvBg63Lt3iCp93xq6gjXCtUyTViDV81NPfRcE,HzZzx5GaZYQVkUGrFDP7btdJN8m4LTehDTVvAZcXKTvc,DepositDirection.DEPOSIT(),0,0,500000000
2021-12-25 09:38:08.814588,2021-12-25 04:33:31-05:00,13119,VDnmnugTPP98yg1ehxBBkHRMhd54Ro1cKCjKT3DgwDb,3qoKgX3s4PimYiFem71oSd11aC1iivZPAjV1qsZnvevd,DepositDirection.WITHDRAW(),99152759,104000000,99150000
2021-12-25 09:38:08.814588,2021-12-25 04:34:37-05:00,13120,GGLZDwtnvBg63Lt3iCp93xq6gjXCtUyTViDV81NPfRcE,HzZzx5GaZYQVkUGrFDP7btdJN8m4LTehDTVvAZcXKTvc,DepositDirection.WITHDRAW(),498301069,500000000,498300000
2021-12-25 09:38:08.814588,2021-12-25 04:37:33-05:00,13121,Fdsitj9VrV1AkzjN9heoLGU3sTaPx3GBdGdvW1feBK1b,3Z2sTFdjnE6PQqxveZkuKmwCW5dMBXcuyhbxSHbL7FpB,DepositDirection.DEPOSIT(),0,0,500000000
2021-12-25 09:45:53.746501,2021-12-25 04:39:32-05:00,13122,cThMwKsc41P8zW6wMCK16d1h9bdniG8veLF6A6gSV7X,7XiZVnEoQZLRSm7SHaTZXGcTKzj8kAgHUZGGGspMpi28,DepositDirection.WITHDRAW(),99131052,100000000,99130000
2021-12-25 09:45:53.746501,2021-12-25 04:40:14-05:00,13123,BAzgjsbEWe54usM4waE19wsrVja6fE4SNFCtenx6GtW4,A9wkXGSMSaM3uFJieLmDt3k6zdM1JAkWEaT2WbEfKx7V,DepositDirection.DEPOSIT(),0,0,110000000
2021-12-25 09:45:53.746501,2021-12-25 04:40:18-05:00,13124,Fdsitj9VrV1AkzjN9heoLGU3sTaPx3GBdGdvW1feBK1b,3Z2sTFdjnE6PQqxveZkuKmwCW5dMBXcuyhbxSHbL7FpB,DepositDirection.WITHDRAW(),498405663,500000000,498400000
2021-12-25 09:45:53.746501,2021-12-25 04:43:02-05:00,13125,D2Suy1ThFuJTHCvb46yDyBMP2cBEYhbBRmUWkr9qLto1,FimQacEtDrLbyyJgfdTJDMDjz7m3hxySf5GeQCjPUoX8,DepositDirection.WITHDRAW(),6117566890,4885830000,2000000000
2021-12-25 09:45:53.746501,2021-12-25 04:43:21-05:00,13126,ANC5y8VJaZhkJ7Fk89EwSMT4MXALVg4m3M62yVYvKoM3,FnxTbvFxGNgU3uAdsvyQobmH2DbWMemXA3fZpbBLgTQ6,DepositDirection.DEPOSIT(),0,0,99000000
2021-12-25 09:52:51.646674,2021-12-25 04:49:42-05:00,13127,BAzgjsbEWe54usM4waE19wsrVja6fE4SNFCtenx6GtW4,A9wkXGSMSaM3uFJieLmDt3k6zdM1JAkWEaT2WbEfKx7V,DepositDirection.WITHDRAW(),108361813,110000000,108360000
2021-12-25 10:16:08.342912,2021-12-25 05:01:06-05:00,13128,EQNjvaLpJL7LAExoqZF7R4cnpBTLohPAGH6GQNpvHMET,DqFhQbTf4wbnABTGthbiXLmbDSavXp4Vz6dpUoXNg5PT,DepositDirection.DEPOSIT(),0,0,48000000
2021-12-25 10:16:08.342912,2021-12-25 05:01:33-05:00,13129,ANC5y8VJaZhkJ7Fk89EwSMT4MXALVg4m3M62yVYvKoM3,FnxTbvFxGNgU3uAdsvyQobmH2DbWMemXA3fZpbBLgTQ6,DepositDirection.WITHDRAW(),98013564,99000000,98010000
2021-12-25 10:16:08.342912,2021-12-25 05:04:22-05:00,13130,SEh16GSksgNWwRqy3PBgQM4XV8eenETTo92bgjd4qi6,3qv2w7Am5rkbHh3VGUfGvSiemS6sxKRxssce7MY8fK2Q,DepositDirection.DEPOSIT(),0,0,98000000
2021-12-25 10:16:08.342912,2021-12-25 05:15:00-05:00,13131,SEh16GSksgNWwRqy3PBgQM4XV8eenETTo92bgjd4qi6,3qv2w7Am5rkbHh3VGUfGvSiemS6sxKRxssce7MY8fK2Q,DepositDirection.WITHDRAW(),97639808,98000000,97630000
2021-12-25 10:34:19.399865,2021-12-25 05:20:52-05:00,13132,6Ec2GpGbQqwMyzU48Kd4HyCCEj4FqBijsrxyFaaiYbvy,Awmzv3z86CMUzVj8RqCWneYaj1waZoBBufz5Qr4LNnRz,DepositDirection.DEPOSIT(),0,0,4000000
2021-12-25 10:34:19.399865,2021-12-25 05:22:24-05:00,13133,5NLu7kG3RMVC5TexFV4Zhx6EeYyckFsnj4dEJrhunSaK,ExsZoEr9HzgPNSLT2MigYQtBuWkTmX7b46STsYrxRCMu,DepositDirection.WITHDRAW(),10560130798,7357000000,10560130000
2021-12-25 10:34:19.399865,2021-12-25 05:24:43-05:00,13134,EQNjvaLpJL7LAExoqZF7R4cnpBTLohPAGH6GQNpvHMET,DqFhQbTf4wbnABTGthbiXLmbDSavXp4Vz6dpUoXNg5PT,DepositDirection.WITHDRAW(),47655012,48000000,47650000
2021-12-25 10:34:19.399865,2021-12-25 05:28:00-05:00,13135,8g9FkzNvLXwsSfAPHp8DGuADxdHkMVHi2KGYdk4rhbyZ,5yj3gZKpjxLeGNc3E8Tg98tRVqV9pQusB9K4L4bAHFeJ,DepositDirection.WITHDRAW(),5348326746,5400000000,1800000000
2021-12-25 10:34:19.399865,2021-12-25 05:28:33-05:00,13136,D2Suy1ThFuJTHCvb46yDyBMP2cBEYhbBRmUWkr9qLto1,FimQacEtDrLbyyJgfdTJDMDjz7m3hxySf5GeQCjPUoX8,DepositDirection.DEPOSIT(),4116774784,2885830000,1800000000
2021-12-25 10:34:19.399865,2021-12-25 05:28:37-05:00,13137,6Ec2GpGbQqwMyzU48Kd4HyCCEj4FqBijsrxyFaaiYbvy,Awmzv3z86CMUzVj8RqCWneYaj1waZoBBufz5Qr4LNnRz,DepositDirection.WITHDRAW(),3897194,4000000,3890000
2021-12-25 10:34:19.399865,2021-12-25 05:28:39-05:00,13138,5xg4VMKZPExfoUeBWHVyzLor92Tp4fJaghwrpXpJ9YDs,DvifNP9SVDon97CQuy2K6evTVQCTd7tnoeM98FRUqr4c,DepositDirection.DEPOSIT(),0,0,10560000000
2021-12-25 10:45:22.050588,2021-12-25 05:36:52-05:00,13139,6DLokiENh6qoNfBmeZx6wQbGjuxLzs6NmxF3PkD6gmRM,B8yJFUhbZPyH49X4dXhFfTZenwJoZhrHgJLqDBhijN8h,DepositDirection.WITHDRAW(),118438259,104000000,118430000
2021-12-25 10:45:22.050588,2021-12-25 05:37:10-05:00,13140,2VTYgeeefRGR3R14ywsrn7h3Q9NcCVesVrbK11QKEzSu,FKJUBEkabSEXMmSanm85TDF9zy8Gf2MWEy9Ku2chMqcy,DepositDirection.DEPOSIT(),0,0,5000000
2021-12-25 10:45:22.050588,2021-12-25 05:44:44-05:00,13141,BxSKcvnMHQhbtbukUPbeJcPgYnopjZ6uE66GsxzpC2sH,NrDMcixcz34sPLcSACZNXWWDynsM3rrbcEn4pozAa1r,DepositDirection.DEPOSIT(),0,0,101000000
2021-12-25 10:51:30.083133,2021-12-25 05:48:26-05:00,13142,2VyFcgZDH1HTEvD1XaWhwqBCMmZ1k6TmZ3fEpPcBZR9E,G1wFJETTpdoc7CfypGCzkq1jssXPfUkiuLjK2cwVZ9dJ,DepositDirection.WITHDRAW(),4882969,5000000,4170000
2021-12-25 10:58:08.493630,2021-12-25 05:52:57-05:00,13143,BxSKcvnMHQhbtbukUPbeJcPgYnopjZ6uE66GsxzpC2sH,NrDMcixcz34sPLcSACZNXWWDynsM3rrbcEn4pozAa1r,DepositDirection.WITHDRAW(),97499681,101000000,97490000
2021-12-25 11:10:11.700632,2021-12-25 06:02:06-05:00,13144,6Yp3F4fvuE6BWGPZdCmLnMB2bKFVVn6WReiSHpVaCYpm,CUJYBg3axmRUPYAkmDYX9PABXxVT34Mq7nW7CUAnKGDe,DepositDirection.WITHDRAW(),1038538950,1282000000,52895000
2021-12-25 11:10:11.700632,2021-12-25 06:03:35-05:00,13145,J6fp6oXQb5YJGioxuhJUebX7xK2hZssVmLZWEP5Ztw6x,Anno42qM4Hj33WyxXMqJNMT85vA7kFvqLsSBq5i7KU5S,DepositDirection.DEPOSIT(),932729353,763775000,53000000
2021-12-25 11:10:11.700632,2021-12-25 06:08:40-05:00,13146,9YFgHucCu6n9MePWiCo3d3hndkRkwNJVazgChRFVs5zM,H6JKBgrjzjWbXKWQBp9gjKXc8LAXAjd45FXhyauRkigR,DepositDirection.DEPOSIT(),0,0,170000000
2021-12-25 11:23:29.967805,2021-12-25 06:16:49-05:00,13147,9YFgHucCu6n9MePWiCo3d3hndkRkwNJVazgChRFVs5zM,H6JKBgrjzjWbXKWQBp9gjKXc8LAXAjd45FXhyauRkigR,DepositDirection.WITHDRAW(),169436968,170000000,169430000
2021-12-25 11:30:27.915325,2021-12-25 06:25:30-05:00,13148,6E9UUFbHTvtW59RyFTkCgbtPBmAWpaj2Hd1Zthdepmce,6bG6g1FLNyJeUy5i2EXNdiWexLTRdww4tgtVnAJJor4p,DepositDirection.DEPOSIT(),0,0,185000000
2021-12-25 11:37:19.374215,2021-12-25 06:33:15-05:00,13149,6E9UUFbHTvtW59RyFTkCgbtPBmAWpaj2Hd1Zthdepmce,6bG6g1FLNyJeUy5i2EXNdiWexLTRdww4tgtVnAJJor4p,DepositDirection.WITHDRAW(),184305271,185000000,184300000
2021-12-25 11:57:35.474659,2021-12-25 06:54:08-05:00,13150,56GuNnRpSr3twC3Z3Nexn3wHGh5qcEZFsQe5LSCbxQFn,8viVq9NKfHkZL5o8GFkUb2RrXBKDLDmLniiJrYeVFiCQ,DepositDirection.DEPOSIT(),0,0,179000000
2021-12-25 11:57:35.474659,2021-12-25 06:57:19-05:00,13151,56GuNnRpSr3twC3Z3Nexn3wHGh5qcEZFsQe5LSCbxQFn,8viVq9NKfHkZL5o8GFkUb2RrXBKDLDmLniiJrYeVFiCQ,DepositDirection.WITHDRAW(),178296993,179000000,178290000
2021-12-25 12:15:53.908383,2021-12-25 07:00:42-05:00,13152,ANY5RJ97dmJXHyxC7MhMQtxwomXFBon3nrN3E2eiEn56,CH4FB9q1GeJ4c8RTS4mg7TnaPH7J12eNdLY2ozVEdw9s,DepositDirection.DEPOSIT(),0,0,41000000
2021-12-25 12:15:53.908383,2021-12-25 07:05:50-05:00,13153,5wtW8knqHd3uu4uwc1EjUbpoA37TGx6Yo2UWSAH8W6nm,7tztu9n7AWQbCbJTAmTWCgYeycSJsGTht6Gf1tZxWXU2,DepositDirection.DEPOSIT(),0,0,357000000
2021-12-25 12:15:53.908383,2021-12-25 07:12:58-05:00,13154,Ffvw422hbU6Hk14cSB1Ev9TYAvo1yMbFbdTPjRUKxSuu,68Tb3eMCCPo2k3NXUYLTk5RUB6uQBg436f6bD4hgwv8E,DepositDirection.DEPOSIT(),0,0,170000000
2021-12-25 12:15:53.908383,2021-12-25 07:13:57-05:00,13155,5wtW8knqHd3uu4uwc1EjUbpoA37TGx6Yo2UWSAH8W6nm,7tztu9n7AWQbCbJTAmTWCgYeycSJsGTht6Gf1tZxWXU2,DepositDirection.WITHDRAW(),354179639,357000000,354170000
2021-12-25 12:48:22.186287,2021-12-25 07:17:18-05:00,13156,ALcsCijmdrEJuvr2yckqFNoNKn41QvwftLjJfHkE6E9k,3j5M5u797q6xf1uVCiimG3WjuEqX79YjLzj2jTHmSBgE,DepositDirection.DEPOSIT(),576286577,671000000,4000000000
2021-12-25 12:48:22.186287,2021-12-25 07:17:20-05:00,13157,Ffvw422hbU6Hk14cSB1Ev9TYAvo1yMbFbdTPjRUKxSuu,68Tb3eMCCPo2k3NXUYLTk5RUB6uQBg436f6bD4hgwv8E,DepositDirection.WITHDRAW(),168449482,170000000,168440000
2021-12-25 12:48:22.186287,2021-12-25 07:24:17-05:00,13158,9cLujR68Hz5mJTHr3u92TK75av1gtFdyDXjHES5rpFCB,Chijx2uQTqh5EfiZapUy8wPH1tyevV9rMk46c3NiwDyQ,DepositDirection.DEPOSIT(),0,0,55409000000
2021-12-25 12:48:22.186287,2021-12-25 07:29:58-05:00,13159,sprtBZumUnXxAvQ3zKTXgMVAf9hzcKs2PXAPDxaWANR,2jm4g3gB3c68t9ZVB9taKgLqvDrD9Hh2QbRe2ef9Rn24,DepositDirection.WITHDRAW(),5485672037,2472630001,390000000
2021-12-25 12:48:22.186287,2021-12-25 07:42:28-05:00,13160,6pcpc7w4k6E3CYzW9g3EqMMbbypa9PamAotC2MUu4uHk,C8wugMSA5LYfMPaA1dUnpxPgxM5mMRaSLPgWqn1xf3yD,DepositDirection.DEPOSIT(),0,0,133000000
2021-12-25 12:48:22.186287,2021-12-25 07:45:47-05:00,13161,6pcpc7w4k6E3CYzW9g3EqMMbbypa9PamAotC2MUu4uHk,C8wugMSA5LYfMPaA1dUnpxPgxM5mMRaSLPgWqn1xf3yD,DepositDirection.WITHDRAW(),132261214,133000000,132259999
2021-12-25 13:10:01.720558,2021-12-25 08:02:52-05:00,13162,ANY5RJ97dmJXHyxC7MhMQtxwomXFBon3nrN3E2eiEn56,CH4FB9q1GeJ4c8RTS4mg7TnaPH7J12eNdLY2ozVEdw9s,DepositDirection.WITHDRAW(),40380681,41000000,40380000
2021-12-25 13:30:28.218934,2021-12-25 08:19:14-05:00,13163,6tkGLPgEE8fzCsGevyuN7SmBP9SCeFCBTxWVVbU32xnk,TczxTLzD2jH73QMmYy4Hn9oPnwdwtAEHVEcvt9uM6To,DepositDirection.DEPOSIT(),0,0,152000000
2021-12-25 13:30:28.218934,2021-12-25 08:25:40-05:00,13164,6tkGLPgEE8fzCsGevyuN7SmBP9SCeFCBTxWVVbU32xnk,TczxTLzD2jH73QMmYy4Hn9oPnwdwtAEHVEcvt9uM6To,DepositDirection.WITHDRAW(),150644640,152000000,150640000
2021-12-25 13:30:28.218934,2021-12-25 08:28:50-05:00,13165,sprtBZumUnXxAvQ3zKTXgMVAf9hzcKs2PXAPDxaWANR,2jm4g3gB3c68t9ZVB9taKgLqvDrD9Hh2QbRe2ef9Rn24,DepositDirection.WITHDRAW(),5097988642,2082630001,159000000
2021-12-25 13:40:42.489617,2021-12-25 08:32:22-05:00,13166,7BFsPsncVD7sfDXNKe1AYdDasXT2xJmoHdFM2NCpwpgR,Dti7xoM7sjzBkg4ho8ZZyJJcbUSbKFBdZjbUCGkGDT3F,DepositDirection.WITHDRAW(),501585772,515000000,501580000
2021-12-25 13:47:40.581731,2021-12-25 08:40:47-05:00,13167,9Xbg2NwAcQkqZsMDsHxFyNFFa1TPFcQKsCxse5km6eZB,HdEQqvKdYQ8oUM3fWTqnmRksxfL2WtGg6uJ7MrqegQuC,DepositDirection.DEPOSIT(),0,0,502000000
2021-12-25 13:54:11.861488,2021-12-25 08:49:03-05:00,13168,GGmtmPSC64stkLiLcGQDbfcFjSEWkW9K3Sg7CwJw2GJJ,GkHGMnkJ4xhBXezG9dXDPSZ8o26z94dRXZcFq6WSferG,DepositDirection.DEPOSIT(),0,0,114000000
2021-12-25 14:00:23.562787,2021-12-25 08:54:11-05:00,13169,6nq7PWx9EbCP461Qvey1kri95qaGLdDAov8u3FYEm3NE,4c77WMBqos1kVTBQEKFwwL2ZFwBMwmhVhBfo7WAecjQQ,DepositDirection.DEPOSIT(),0,0,3837000000
2021-12-25 14:00:23.562787,2021-12-25 08:58:00-05:00,13170,GGmtmPSC64stkLiLcGQDbfcFjSEWkW9K3Sg7CwJw2GJJ,GkHGMnkJ4xhBXezG9dXDPSZ8o26z94dRXZcFq6WSferG,DepositDirection.WITHDRAW(),113060287,114000000,113060000
2021-12-25 14:15:47.363777,2021-12-25 09:11:55-05:00,13171,6RRkgdc3Aiz7fN6A6Aqs8nczuDZv4vixUARXQYiKKQJM,6DF1yzLhPzeQ8jMrpn2DN1rNL1k9tpeRtT1g2SE57cin,DepositDirection.DEPOSIT(),0,0,80000000
2021-12-25 14:28:25.224593,2021-12-25 09:25:02-05:00,13172,5pYU2rSpk1nU6LzfPGf8N3UrwevHVuTrBStVgB3rrax5,F5ef6vwgMYhTYQ255MLycvLyMx4FP2VakmXoKMbumnfc,DepositDirection.DEPOSIT(),0,0,1020000000
2021-12-25 14:36:32.240887,2021-12-25 09:35:12-05:00,13173,8WX4nqEdm3snZ64nwym7gqgynT7SU9T2i9318xBxvt9v,Br1BgKmt1e2TB735RWgwyQgGAdwn9zMLq5JEattxzrNt,DepositDirection.DEPOSIT(),2905,2560000,100000000
2021-12-25 14:43:01.593602,2021-12-25 09:42:55-05:00,13174,DkKumyFA6dGw77wcwd16nWzTEC9McvmasAbmGfQXLkB7,9u6QyrruYFjhyLV5AXYUKkrBggzrxXfNH57smUAap5Ro,DepositDirection.WITHDRAW(),54085967,50000000,44000000
2021-12-25 14:49:37.195473,2021-12-25 09:43:12-05:00,13175,94Uf1VHDfvfmLbNqWLiNu4Av2YB2K23Y3FGVUkoLiZg2,ELr6HkPGCo8STG1GbhojACpHuqayNJ57Voebs7NWb5VE,DepositDirection.WITHDRAW(),380754444,214000000,80000000
2021-12-25 14:49:37.195473,2021-12-25 09:45:09-05:00,13176,8WX4nqEdm3snZ64nwym7gqgynT7SU9T2i9318xBxvt9v,Br1BgKmt1e2TB735RWgwyQgGAdwn9zMLq5JEattxzrNt,DepositDirection.WITHDRAW(),99018639,102560000,99010000
2021-12-25 14:49:37.195473,2021-12-25 09:47:58-05:00,13177,J6jBKPDR6R5cLMqLufw3zoVfheNYs1KF7C4Ft2dakXeA,6wTTLK675Ym6toJRp7tYaUZzisWfgGjSp3X3yJ31xiKt,DepositDirection.DEPOSIT(),0,0,55000000
2021-12-25 14:56:30.539042,2021-12-25 09:51:39-05:00,13178,eLALMwxkvKiUYUcUV22RMwRH7AEnCaoyBQ9SqLNSEYQ,H2t3rXFjZpu7ZLciwngr8mJ422bnqQBFnDYEmgvJmm7J,DepositDirection.DEPOSIT(),235,380000,28000000
2021-12-25 14:56:30.539042,2021-12-25 09:51:52-05:00,13179,3F5r54v3JkTsk2tHaEDL7dtU9JtidcayPeWweLN7htwv,6gc2HxCGRBSiNNVnXHQhZDaArjdnGqbMLxJ2ZfAyEz2,DepositDirection.WITHDRAW(),5277610822,5382000000,5277610000
2021-12-25 14:56:30.539042,2021-12-25 09:51:54-05:00,13180,FwNxBan1UVSoer8CXWDdn8K7aXNBdwzeFdQLAdu1Ryn5,4wtVJFuq9hb68im7dinJMJQJ4YDttYr7gM5Uj1QSTBTZ,DepositDirection.WITHDRAW(),102186248630,100000000000,102186240000
2021-12-25 15:08:09.925272,2021-12-25 10:05:18-05:00,13181,F6EjRRTmLYoAdBdqYZv4dDxDuaxRkjUb5JXhkJ6szfLN,HEfGqUd3CYQUk4ZnyUsjUiVcQmdieZ4NHEvku9VNqxvN,DepositDirection.DEPOSIT(),56911177,60000000,10000000
2021-12-25 15:27:57.700538,2021-12-25 10:14:02-05:00,13182,EdUK2ijRsAotd33aHFoLAtdSFfe6KxQnwC81Up37WFfj,227NBXCHWWEphPmJBBzz5SZoVNTY2PfPLamTn2Yjiaxq,DepositDirection.DEPOSIT(),0,0,1938000000
2021-12-25 15:27:57.700538,2021-12-25 10:14:52-05:00,13183,9Fe9ckczQmGjDgc7ar46EebebNv6xEyWLZubWCPyGUf7,ChudJpdoDaye1TBygngkjqgBhWGdhMkDc66if9EwGLqA,DepositDirection.DEPOSIT(),0,0,38000000
2021-12-25 15:27:57.700538,2021-12-25 10:22:53-05:00,13184,8Ehs5mMBudbTov7fSrDcbVdwG57BFuNi8VjKWxX6Y75h,Em29bZ6bcyerQgVVhPxyizers4d7kFomf5z6nD3sq3oe,DepositDirection.DEPOSIT(),0,0,190000000
2021-12-25 15:41:17.287490,2021-12-25 10:32:31-05:00,13185,B3B9X1WwbZ7L5F3TLsensQQdv5d7iDXDowYkFZEcN8Ft,EJD7Y6zSm6BopokTicHpb9bHtNoekj2arjU9Ph4GpE4E,DepositDirection.DEPOSIT(),0,0,29000000
2021-12-25 15:41:17.287490,2021-12-25 10:39:45-05:00,13186,B3B9X1WwbZ7L5F3TLsensQQdv5d7iDXDowYkFZEcN8Ft,EJD7Y6zSm6BopokTicHpb9bHtNoekj2arjU9Ph4GpE4E,DepositDirection.WITHDRAW(),28805772,29000000,28800000
2021-12-25 15:51:15.778998,2021-12-25 10:46:01-05:00,13187,KtrdjKTnvudx8wLFHV4QfziRRwjcH4AjL4LeyGHNBKx,EQvsASWqnPhPBiMWCeQVPdTeNSCG3TnNzebNLBtS6GLd,DepositDirection.WITHDRAW(),102415419112,100000000000,102415410000
2021-12-25 15:51:15.778998,2021-12-25 10:46:05-05:00,13188,9Xbg2NwAcQkqZsMDsHxFyNFFa1TPFcQKsCxse5km6eZB,HdEQqvKdYQ8oUM3fWTqnmRksxfL2WtGg6uJ7MrqegQuC,DepositDirection.WITHDRAW(),486188660,502000000,486180000
2021-12-25 15:51:15.778998,2021-12-25 10:50:26-05:00,13189,9Fe9ckczQmGjDgc7ar46EebebNv6xEyWLZubWCPyGUf7,ChudJpdoDaye1TBygngkjqgBhWGdhMkDc66if9EwGLqA,DepositDirection.WITHDRAW(),37368389,38000000,37360000
